X,Z,Y
-0.26531,0.12755,21.2
-0.26531,0.14694,23.671
-0.26531,0.16633,25.981
-0.26531,0.18571,28.138
-0.26531,0.2051,30.155
-0.26531,0.22449,32.039
-0.26531,0.24388,33.799
-0.26531,0.26327,35.444
-0.26531,0.28265,36.981
-0.26531,0.30204,38.418
-0.26531,0.32143,39.76
-0.26531,0.34082,41.013
-0.26531,0.3602,42.185
-0.26531,0.37959,43.28
-0.26531,0.39898,44.303
-0.26531,0.41837,45.259
-0.26531,0.43776,46.152
-0.26531,0.45714,46.987
-0.26531,0.47653,47.766
-0.26531,0.49592,48.495
-0.26531,0.51531,49.176
-0.26531,0.53469,49.812
-0.26531,0.55408,50.406
-0.26531,0.57347,50.962
-0.26531,0.59286,51.481
-0.26531,0.61224,51.966
-0.26531,0.63163,52.419
-0.26531,0.65102,52.842
-0.26531,0.67041,53.238
-0.26531,0.6898,53.608
-0.26531,0.70918,53.953
-0.26531,0.72857,54.276
-0.26531,0.74796,54.577
-0.26531,0.76735,54.859
-0.26531,0.78673,55.123
-0.26531,0.80612,55.369
-0.26531,0.82551,55.598
-0.26531,0.8449,55.813
-0.26531,0.86429,56.014
-0.26531,0.88367,56.202
