X,Z,Y
24.184,0.50408,8.4727
24.184,0.51429,8.4952
24.184,0.52449,8.5172
24.184,0.53469,8.5388
24.184,0.5449,8.5599
24.184,0.5551,8.5807
24.184,0.56531,8.6011
24.184,0.57551,8.6211
24.184,0.58571,8.6408
24.184,0.59592,8.6602
24.184,0.60612,8.6792
24.184,0.61633,8.6979
24.184,0.62653,8.7163
24.184,0.63673,8.7344
24.184,0.64694,8.7522
24.184,0.65714,8.7697
24.184,0.66735,8.787
24.184,0.67755,8.804
24.184,0.68776,8.8207
24.184,0.69796,8.8372
24.184,0.70816,8.8535
24.184,0.71837,8.8695
24.184,0.72857,8.8853
24.184,0.73878,8.9009
24.184,0.74898,8.9162
24.184,0.75918,8.9314
24.184,0.76939,8.9463
24.184,0.77959,8.9611
24.184,0.7898,8.9756
24.184,0.8,8.99
24.694,0.3,7.9424
24.694,0.3102,7.9799
24.694,0.32041,8.0161
24.694,0.33061,8.0512
24.694,0.34082,8.0853
24.694,0.35102,8.1183
24.694,0.36122,8.1504
24.694,0.37143,8.1816
24.694,0.38163,8.212
24.694,0.39184,8.2415
24.694,0.40204,8.2703
24.694,0.41224,8.2984
24.694,0.42245,8.3258
24.694,0.43265,8.3525
24.694,0.44286,8.3786
24.694,0.45306,8.4041
24.694,0.46327,8.4291
24.694,0.47347,8.4535
24.694,0.48367,8.4774
24.694,0.49388,8.5007
24.694,0.50408,8.5236
24.694,0.51429,8.5461
24.694,0.52449,8.5681
24.694,0.53469,8.5897
24.694,0.5449,8.6109
24.694,0.5551,8.6316
24.694,0.56531,8.652
24.694,0.57551,8.6721
24.694,0.58571,8.6918
24.694,0.59592,8.7111
24.694,0.60612,8.7301
24.694,0.61633,8.7488
24.694,0.62653,8.7672
24.694,0.63673,8.7853
24.694,0.64694,8.8031
24.694,0.65714,8.8206
24.694,0.66735,8.8379
24.694,0.67755,8.8549
24.694,0.68776,8.8716
24.694,0.69796,8.8881
24.694,0.70816,8.9044
24.694,0.71837,8.9204
24.694,0.72857,8.9362
24.694,0.73878,8.9518
24.694,0.74898,8.9671
24.694,0.75918,8.9823
24.694,0.76939,8.9972
24.694,0.77959,9.012
24.694,0.7898,9.0266
24.694,0.8,9.0409
25.204,0.3,7.9923
25.204,0.3102,8.0298
25.204,0.32041,8.066
25.204,0.33061,8.1011
